stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding,location_type,parent_station
PG644,,PG644-Indio Jerónimo / esq. L. Barros Borgoño,-33.54978904405036,-70.68781777689867,,0,,
PG645,,PG645-Indio Jerónimo / esq. Llancahue,-33.547785019206195,-70.68685456384968,,0,,
PG646,,PG646-Capricornio / esq. Víctor Plaza M.,-33.546724056131474,-70.68629285348449,,0,,
PG1671,,PG1671-Calle A / esq. Los Nogales,-33.54602097221219,-70.6841795991816,,0,,
PG647,,PG647-Los Nogales / esq. José Dgo. Gómez,-33.54380245918171,-70.68267217276099,,0,,
PG648,,PG648-Los Nogales / esq. Avenida Lo Espejo,-33.541043999662534,-70.6811830002563,,0,,
PG649,,PG649-Argentina / esq. Trinidad Ramírez,-33.54099508823431,-70.67641146938072,,0,,
PG650,,PG650-Argentina / esq. Inés Rivas,-33.53873999984659,-70.67539599954617,,0,,
PG1838,,PG1838-Argentina / esq. Goycolea,-33.53750262527329,-70.67487325800376,,0,,
PG652,,PG652-Industria / esq. P. Aguirre Cerda,-33.53215100044314,-70.67433599990147,,0,,
PG653,,PG653-Industria / esq. Brisas del Maipo,-33.53011599981044,-70.67342799945513,,0,,
PG654,,PG654-Industria / esq. Colón,-33.527865028497416,-70.67242591803354,,0,,
PG655,,PG655-Colón / esq. San Simon,-33.52551200011441,-70.6706940004861,,0,,
PG656,,PG656-Colón / esq. Avenida El Parrón,-33.52384000009526,-70.6700430004782,,0,,
PG657,,PG657-El Parrón / esq. Paz,-33.524018000235515,-70.66852500045285,,0,,
PG658,,PG658-El Parrón / esq. Ciencias,-33.524987999788465,-70.66579099965993,,0,,
PG659,,PG659-Parada 3 / (M) El Parrón,-33.52642199969983,-70.66177800052358,,0,,
PG660,,PG660-El Parrón / esq. E. Altamirano,-33.52704900008021,-70.65830199992227,,0,,
PG661,,PG661-El Parrón / esq. Angamos,-33.52735308507053,-70.65636763181843,,0,,
PG662,,PG662-El Parrón / esq. Blas Vial,-33.52790800036634,-70.6528880001843,,0,,
PG663,,PG663-El Parrón / esq. Victoria,-33.528202339959975,-70.65091685475576,,0,,
PG664,,PG664-El Parrón / esq. La Granja,-33.52862100021702,-70.64820099973238,,0,,
PG475,,PG475-El Parrón / esq. Ismael Tocornal,-33.5290330001724,-70.64554600027749,,0,,
PG476,,PG476-El Parrón / esq. Juan L. Sanfuentes,-33.529432000001066,-70.64295799954269,,0,,
PG477,,PG477-El Parrón / esq. Carlos Dávila,-33.52981199992147,-70.64046100005598,,0,,
PG478,,PG478-El Parrón / esq. Juan Antonio Ríos,-33.530184999566536,-70.63793399994208,,0,,
PG479,,PG479-Parada 5 / Paradero 21 Santa Rosa,-33.530566000231175,-70.63545500005598,,0,,
PE676,,PE676-Tomé / esq. Calle 4,-33.53291052804059,-70.63432897256483,,0,,
PE1277,,PE1277-Combarbalá / esq. Av. Santa Rosa,-33.53065008588111,-70.63423752492017,,0,,
PG480,,PG480-El Parrón / esq. Juan Antonio Ríos,-33.53017199989223,-70.6374599997562,,0,,
PG481,,PG481-El Parrón / esq. Carlos Dávila,-33.5297860002501,-70.63997399953332,,0,,
PG482,,PG482-El Parrón / esq. Rivadavia,-33.52941400014598,-70.64248800041428,,0,,
PG483,,PG483-El Parrón / esq. 1 Poniente,-33.52906700853555,-70.64483979030176,,0,,
PG484,,PG484-El Parrón / esq. San Francisco,-33.52863152206034,-70.647680852322,,0,,
PG665,,PG665-El Parrón / esq. Victoria,-33.52821699965355,-70.65029300000641,,0,,
PG666,,PG666-El Parrón / esq. Iquique,-33.527938000409094,-70.65207500022053,,0,,
PG667,,PG667-El Parrón / esq. Angamos,-33.527346000077486,-70.6558649997202,,0,,
PG668,,PG668-El Parrón / esq. E. Altamirano,-33.527049164838644,-70.65774774413869,,0,,
PG669,,PG669-Parada 4 / (M) El Parrón,-33.52653599972581,-70.66100700004604,,0,,
PG1591,,PG1591-El Parrón / esq. Paulina,-33.52600699996486,-70.66265899995028,,0,,
PG670,,PG670-El Parrón / esq. Ciencias,-33.52505999983463,-70.66532300052604,,0,,
PG671,,PG671-El Parrón / esq. Paz,-33.52429100000094,-70.66750400029026,,0,,
PG672,,PG672-Colón / esq. Virgen del Pilar,-33.5253270611283,-70.6707484833933,,0,,
PG673,,PG673-Chile España / esq. Industria,-33.527650101797704,-70.67256646344185,,0,,
PG674,,PG674-Industria / esq. Brisas del Maipo,-33.529697581604296,-70.67333232371949,,0,,
PG675,,PG675-Industria / esq. P. Aguirre Cerda,-33.53163000024527,-70.67419999947003,,0,,
PG676,,PG676-Industria / esq. Augusto Biaut,-33.53268684287292,-70.67468839639209,,0,,
PG677,,PG677-Baldomero Lillo / esq. Goycolea,-33.53661500013539,-70.6758109999613,,0,,
PG678,,PG678-Cdte. Andrés Soza / esq. Inés Rivas,-33.53791499976704,-70.67610500011371,,0,,
PG679,,PG679-Cdte. Andrés Soza / esq. Trinidad Ramírez,-33.54017999980399,-70.67697500053758,,0,,
PG680,,PG680-Los Nogales / esq. Avenida Lo Espejo,-33.54036402794343,-70.6810989515716,,0,,
PG681,,PG681-Los Nogales / esq. 18 de Septiembre,-33.54261399995896,-70.6821739999139,,0,,
PG682,,PG682-Los Nogales / esq. Pasaje 35,-33.54435434903021,-70.68314594710372,,0,,
PG683,,PG683-Los Nogales / esq. Calle A,-33.54588626894291,-70.68398754174284,,0,,
PG684,,PG684-A. Bórquez del Solar / esq. Víctor Plaza M.,-33.54683699957343,-70.68362700012291,,0,,
PG685,,PG685-A. Bórquez del Solar / esq. General Körner,-33.54867099989441,-70.68410700033174,,0,,
PG686,,PG686-Rengo / esq. Cayumanqui,-33.55115899957182,-70.68484999955521,,0,,
PG687,,PG687-Rengo / esq. Pillan,-33.55241500039098,-70.68536099959027,,0,,
PG688,,PG688-El Pillán / esq. Lincoyán,-33.55210600029424,-70.68706499983212,,0,,
PG689,,PG689-El Pillán / esq. Indio Jerónimo,-33.55168399967771,-70.68838600046091,,0,,
PG1422,,PG1422-El Pillán / esq. Ochagavía,-33.55100899975505,-70.69049800043894,,0,,
PG1423,,PG1423-Ochagavía / esq. Millantu,-33.55274567318779,-70.69161656364406,,0,,
PG1805,,PG1805-Parada / Condominio Aires del Sur,-33.55502449738375,-70.69271626691447,,0,,
PG1424,,PG1424-Ochagavía / esq. Cam. Las Acacias,-33.56088500044254,-70.69661400043236,,0,,
PG1425,,PG1425-Ochagavía / esq. Teniente Merino,-33.5648278129235,-70.69717597632216,,0,,
PG1041,,PG1041-Camino La Vara / esq. Toconao,-33.566745034431406,-70.70125852070923,,0,,
PG2077,,PG2077-Camino La Vara / esq. Pasaje Tavake,-33.5668680614809,-70.70629439259208,,0,,
PG1788,,PG1788-Nueva Espejino / esq. Pozo Almonte,-33.61286435032947,-70.71165068217678,,0,,
PG1789,,PG1789-Nueva Espejino / esq. Los Aromos,-33.6113467202679,-70.71206796052088,,0,,
PG1785,,PG1785-Mateo de Toro y Z. / esq. Calle 2,-33.608159659190626,-70.71304689924827,,0,,
PG756,,PG756-E. Madrid Osorio / esq. Eyzaguirre,-33.60464464369435,-70.71504791363324,,0,,
PG757,,PG757-Avenida América / esq. Nogales,-33.602092105487344,-70.71394167964834,,0,,
PG758,,PG758-Avenida América / esq. Nogales,-33.60015600373645,-70.7130509988289,,0,,
PG759,,PG759-Avenida América / esq. San Alfonso,-33.5981042333444,-70.7120949460451,,0,,
PG760,,PG760-San Alfonso / esq. Psje.Carlos Atienza,-33.597328731253334,-70.71397452922682,,0,,
PG761,,PG761-Buenos Aires / esq. San José,-33.595283018896026,-70.71385628393415,,0,,
PG2136,,PG2136-Buenos Aires / esq. Arturo Prat,-33.59117911666677,-70.71259439956519,,0,,
PG1733,,PG1733-Parada / Parada Colón,-33.58941255525327,-70.7140314463674,,0,,
PG77,,PG77-Avenida Colón / esq. Avenida Costanera,-33.58841407555597,-70.7106338936814,,0,,
PG78,,PG78-Avenida Colón / esq. Urmeneta,-33.589568000366384,-70.7059140004277,,0,,
PG690,,PG690-San José / esq. Barros Arana,-33.597222550666196,-70.700019357757,,0,,
PG691,,PG691-San José / esq. Avenida Portales,-33.59746300043842,-70.69841600042756,,0,,
PG692,,PG692-Avenida Portales / esq. San Alfonso,-33.600752000306315,-70.69774400000165,,0,,
PG693,,PG693-Avenida Portales / esq. Nogales,-33.604203994225564,-70.69749896072783,,0,,
PG694,,PG694-Avenida Portales / esq. Ramón Liborio C.,-33.608874000091426,-70.69717500022749,,0,,
PG695,,PG695-Avenida Portales / esq. Márquez de La Plata,-33.613279000039185,-70.69716399988967,,0,,
PG1629,,PG1629-Camino Los Morros / esq. Santa Filomena,-33.639511951234816,-70.70336406713965,,0,,
PG1752,,PG1752-Camino Los Morros / esq. Joseph Denos,-33.64010542831151,-70.69962499811659,,0,,
PG704,,PG704-Camino Los Morros / esq. Las Parcelas,-33.64042400027944,-70.69680200047559,,0,,
PG705,,PG705-Camino Los Morros / esq. San León Grande,-33.63992899959666,-70.69150300006297,,0,,
PG706,,PG706-Camino Los Morros / esq. Fundo La Marina,-33.63976067306032,-70.68904599775583,,0,,
PG707,,PG707-Camino Los Morros / esq. Parronales de Nos,-33.63939299991875,-70.68597599968923,,0,,
PG708,,PG708-Camino Los Morros / esq. Ensenada,-33.639215000359165,-70.68095599984149,,0,,
PG709,,PG709-Camino Los Morros / esq. Padre Hurtado,-33.63949432121489,-70.67760833180233,,0,,
PG710,,PG710-Camino Los Morros / esq. Padre Hurtado,-33.638849999950935,-70.67326200020527,,0,,
PG1630,,PG1630-Camino Padre Hurtado / esq. Altura del 19900,-33.64111610173008,-70.6708082992939,,0,,
PG711,,PG711-Camino Padre Hurtado / esq. San Adolfo,-33.64254634282278,-70.66946048790042,,0,,
PG712,,PG712-Camino Padre Hurtado / esq. San León Grande,-33.64445899993493,-70.66751799972599,,0,,
PG713,,PG713-Camino Padre Hurtado / esq. Las Mesetas,-33.64561900016371,-70.66640199955661,,0,,
PG714,,PG714-Camino Padre Hurtado / esq. Campos De Hielo,-33.648784999838426,-70.66332999991607,,0,,
PG2105,,PG2105-Camino Padre Hurtado / esq. Aut. Acceso Sur,-33.65097380727749,-70.66228704308254,,0,,
PG2106,,PG2106-Camino Padre Hurtado / esq. Aut. Acceso Sur,-33.65115730915913,-70.66205334616437,,0,,
PG715,,PG715-Camino Padre Hurtado / esq. Campos De Hielo,-33.648579000375,-70.66333599984917,,0,,
PG716,,PG716-Camino Padre Hurtado / esq. Las Mesetas,-33.645882000158004,-70.6659899999614,,0,,
PG717,,PG717-Camino Padre Hurtado / esq. San León Grande,-33.644594000100184,-70.66729200012584,,0,,
PG718,,PG718-Camino Padre Hurtado / esq. San Adolfo,-33.642378104886625,-70.66942435530872,,0,,
PG1614,,PG1614-Camino Padre Hurtado / esq. Altura del 19900,-33.641080076503364,-70.67065806112977,,0,,
PG719,,PG719-Camino Padre Hurtado / esq. Camino Los Morros,-33.63894899996205,-70.67267400003273,,0,,
PG720,,PG720-Camino Los Morros / esq. Los Reales,-33.639424000270076,-70.67764700045143,,0,,
PG721,,PG721-Camino Los Morros / esq. Ensenada,-33.63917900016909,-70.68052100003365,,0,,
PG722,,PG722-Camino Los Morros / esq. Parronales de Nos,-33.63927300025302,-70.68552300048546,,0,,
PG723,,PG723-Camino Los Morros / esq. Fundo La Marina,-33.639479000091406,-70.68764599993638,,0,,
PG724,,PG724-Camino Los Morros / esq. San León Grande,-33.63981599990592,-70.69117599953174,,0,,
PG725,,PG725-Camino Los Morros / esq. Los Suspiros,-33.640324000344776,-70.69644400046322,,0,,
PG1751,,PG1751-Camino Los Morros / esq. Joseph Denos,-33.639797097723026,-70.70048055313325,,0,,
PG1628,,PG1628-Camino Los Morros / esq. Santa Filomena,-33.639399158808516,-70.70365110029469,,0,,
PG1606,,PG1606-Avenida Portales / esq. Luis Torres Rioseco,-33.63664700060092,-70.70722900002477,,0,,
PG733,,PG733-Avenida Portales / esq. M.Toro y Zambrano,-33.616756759654734,-70.69801791611799,,0,,
PG734,,PG734-Avenida Portales / esq. E. Madrid Osorio,-33.6132511676886,-70.69703088598487,,0,,
PG735,,PG735-Avenida Portales / esq. Juanita Aguirre,-33.60910299987726,-70.69700999951898,,0,,
PG737,,PG737-Avenida Portales / esq. San Alfonso,-33.60436400022358,-70.69733399968459,,0,,
PG738,,PG738-Avenida Portales / esq. San Alfonso,-33.60117799992164,-70.69757900018018,,0,,
PG35,,PG35-Avenida Portales / esq. Esmeralda,-33.59958404992271,-70.69768836582234,,0,,
PG739,,PG739-Avenida Portales / esq. San José,-33.598028999638046,-70.69781000025297,,0,,
PG740,,PG740-Covadonga / esq. Barros Arana,-33.59570257452723,-70.69901196718314,,0,,
PG741,,PG741-Parada 1 / Est. San Bernardo,-33.59331700086938,-70.69830902854574,,0,,
PG742,,PG742-Parada 2 / Est. San Bernardo,-33.592862116333215,-70.69903412174726,,0,,
PG743,,PG743-Parada 6 / Plaza de San Bernardo,-33.59186797474667,-70.70332609643583,,0,,
PG744,,PG744-Bernardo O'Higgins / esq. Urmeneta,-33.59125535998953,-70.70602342219095,,0,,
PG1734,,PG1734-Bernardo O'Higgins / esq. Avenida Costanera,-33.590231983713394,-70.71041904042332,,0,,
PG2101,,PG2101-Buenos Aires / esq. Manutara,-33.59154987467798,-70.71284687995261,,0,,
PG2102,,PG2102-Buenos Aires / esq. Avenida San José,-33.59471078689616,-70.71381454307343,,0,,
PG2108,,PG2108-San Alfonso / esq. Avenida Costanera,-33.59755722509046,-70.71339670560768,,0,,
PG2097,,PG2097-Avenida América / esq. Nogales,-33.59956611867156,-70.71289762214151,,0,,
PG2098,,PG2098-Avenida América / esq. Eyzaguirre,-33.602388674120206,-70.714203551153,,0,,
PG803,,PG803-Eyzaguirre / esq. Eucaliptus,-33.603920999979856,-70.71499299965124,,0,,
PG804,,PG804-E. Madrid Osorio / esq. Onofre Ramírez,-33.60643208061141,-70.71410917515779,,0,,
PG2132,,PG2132-Nueva Espejino / esq. Los Aromos,-33.61067260586775,-70.71236221817614,,0,,
PG1787,,PG1787-Nueva Espejino / esq. Pozo Almonte,-33.61271598912257,-70.71180823437561,,0,,
PG1790,,PG1790-Mall Plaza Sur / esq. Avenida Portales,-33.63194307233392,-70.70632132148779,,0,,
PG925,,PG925-Central / esq. Los Alerces,-33.61919399980983,-70.69490600021335,,0,,
PG926,,PG926-Central / esq. Los Suspiros,-33.620017000411,-70.69065099999685,,0,,
PG927,,PG927-Los Suspiros / esq. Los Canelos,-33.61857800026844,-70.6899099999814,,0,,
PG928,,PG928-Los Canelos / esq. Miguel de La Barra,-33.61781100020861,-70.6921380004924,,0,,
PG1904,,PG1904-Miguel de La Barra / esq. La Unión,-33.6150017378378,-70.69105223815403,,0,,
PG1979,,PG1979-Los Suspiros / esq. Almirante Riveros,-33.61386435864262,-70.68828274852294,,0,,
PG1990,,PG1990-Los Suspiros / esq. La Parra,-33.61066996435782,-70.6871103355237,,0,,
PG1980,,PG1980-Los Suspiros / esq. Baquedano,-33.60784582333212,-70.68644799444643,,0,,
PG1981,,PG1981-Los Suspiros / esq. Camino las Flores,-33.61132976537075,-70.6876620903609,,0,,
PG1982,,PG1982-Los Suspiros / esq.  Almirante Riveros,-33.61389644864294,-70.68857438764455,,0,,
PG1905,,PG1905-Almirante Riveros / esq. Robert Schumann,-33.61328979483007,-70.6909382838107,,0,,
PG1906,,PG1906-Almirante Riveros / esq. Portales-Oriente,-33.61164523812191,-70.69468998863684,,0,,
PG933,,PG933-Eucaliptus / esq. Zenon Torrealba,-33.61013800036716,-70.69907700008238,,0,,
PG934,,PG934-Eucaliptus / esq. Industria,-33.60929000037539,-70.70125500018686,,0,,
PG935,,PG935-Eucaliptus / esq. Barros Arana,-33.60842100000759,-70.70361699956355,,0,,
PG38,,PG38-Parada 4 / Plaza de San Bernardo,-33.59381199983545,-70.70420500020393,,0,,
PG39,,PG39-Freire / esq. Av. Colón-Sur,-33.59118699968119,-70.70329799982734,,0,,
PG530,,PG530-Avenida Colón / esq. Victoria,-33.590529999672135,-70.70192099978357,,0,,
PG531,,PG531-Avenida Colón / esq. Cosme González,-33.59185213093711,-70.69640391990026,,0,,
PG533,,PG533-Avenida Colón / esq. Sancho de La Hoz,-33.59313199988473,-70.69117000035992,,0,,
PG936,,PG936-P. Sancho de La Hoz / esq. Gabriela Mistral,-33.59117300028639,-70.68943099988127,,0,,
PG937,,PG937-P. Sancho de La Hoz / esq. Av. J.M. Balmaceda,-33.589677078961806,-70.68836523718093,,0,,
PG938,,PG938-P. Sancho de La Hoz / esq. Santa Marta,-33.58760312365322,-70.68703895271211,,0,,
PG1447,,PG1447-P. Sancho de La Hoz / esq. Bartolomé Díaz,-33.58521810296982,-70.68569046817116,,0,,
PG1448,,PG1448-P. Sancho de La Hoz / esq. Calderón de La Barca,-33.58326699976481,-70.6845999995894,,0,,
PG1371,,PG1371-Calderón de La Barca / esq. Diego García,-33.584104292125566,-70.68182282006629,,0,,
PG1372,,PG1372-Calderón de La Barca / esq. Av. Padre Hurtado,-33.58562000025349,-70.67791700034974,,0,,
PG374,,PG374-Parada 1 / (M) Hospital El Pino,-33.58308011642903,-70.6767791095731,,0,,
PG996,,PG996-Avenida Lo Blanco / esq. San Juan de Dios,-33.5833933962662,-70.67279580360498,,0,,
PG997,,PG997-Avenida Lo Blanco / esq. Cerro Sn.Cristóbal,-33.58420344905649,-70.66873842015794,,0,,
PG998,,PG998-Avenida Lo Blanco / esq. Cerro Sta. Lucía,-33.584522076489705,-70.66710476023272,,0,,
PG999,,PG999-Avenida Lo Blanco / esq. San Francisco,-33.58524793950396,-70.66357404503933,,0,,
PG233,,PG233-Av. San Francisco / esq. Julio Barrenechea,-33.5826429998505,-70.66246400005514,,0,,
PG159,,PG159-Av. San Francisco / esq. Sgto. D. Rebolledo,-33.58035199982616,-70.66183199951026,,0,,
PG160,,PG160-Av. San Francisco / esq. Bernardino Parada,-33.577362000334915,-70.66102299950724,,0,,
PG161,,PG161-Av. San Francisco / esq. Río Loa,-33.575553000360095,-70.66056500050219,,0,,
PG162,,PG162-Av. San Francisco / esq. Lo Martínez,-33.574010999982455,-70.66014599957555,,0,,
PG307,,PG307-Av. San Francisco / esq. El Libertador,-33.571479285689115,-70.65926690938835,,0,,
PG308,,PG308-Av. San Francisco / esq. Santa Eufemia ,-33.56888708550423,-70.65853598284333,,0,,
PG309,,PG309-Av. San Francisco / esq. Santa Elena,-33.56738400016342,-70.65811099971235,,0,,
PG310,,PG310-Av. San Francisco / esq. Los Sauces,-33.565504085545264,-70.65758062522913,,0,,
PG311,,PG311-Av. San Francisco / esq. Av. Observatorio,-33.56271806364657,-70.65682188618362,,0,,
PG313,,PG313-Av. San Francisco / esq. Violeta Parra,-33.55997600012069,-70.6561609997398,,0,,
PG951,,PG951-Alejandro Guzmán / esq. Almirante Riveros,-33.55765900015672,-70.65770199994141,,0,,
PG952,,PG952-Almirante Riveros / esq. Callle Sur,-33.55582500030881,-70.65746100021643,,0,,
PG953,,PG953-Almirante Riveros / esq. Los Aviadores,-33.55417564174529,-70.65707224456658,,0,,
PG954,,PG954-Almirante Riveros / esq. Juan Solar Parra,-33.551252323525375,-70.65645519188226,,0,,
PG955,,PG955-Juan Solar Parra / esq. Julio Covarrubias,-33.550524000355054,-70.6594890003748,,0,,
PG850,,PG850-Julio Covarrubias / esq. Riquelme,-33.54791500023229,-70.65909199972478,,0,,
PG323,,PG323-Riquelme / esq. E. Ramírez,-33.54723679942149,-70.66123942129248,,0,,
PG324,,PG324-Riquelme / esq. Baquedano,-33.5468193007001,-70.66371561447156,,0,,
PG325,,PG325-Parada 1 / (M) El Bosque,-33.546363916257256,-70.66638316267127,,0,,
PG1583,,PG1583-Parada / Est. Intermodal La Cisterna,-33.538473315698944,-70.66355079295187,,0,,
PG60,,PG60-Parada 2 / Liceo Laura Vicuña,-33.54043199967835,-70.66490299963604,,0,,
PG290,,PG290-Vicuña Mackenna / esq. Santa Josefina,-33.54279300014872,-70.66516699949452,,0,,
PG291,,PG291-Vicuña Mackenna / esq. San Miguel,-33.5432459998152,-70.66236700029418,,0,,
PG292,,PG292-Vicuña Mackenna / esq. J. Covarrubias,-33.54394654622774,-70.6586078371145,,0,,
PG293,,PG293-Vicuña Mackenna / esq. Patricio Lynch,-33.54436595847257,-70.65595191325302,,0,,
PG294,,PG294-Vicuña Mackenna / esq. Nueva Oriente,-33.544846493163945,-70.65255487642474,,0,,
PG957,,PG957-Nueva Oriente / esq. Torreblanca,-33.547364274599104,-70.65316589121998,,0,,
PG958,,PG958-Nueva Oriente / esq. Manuel Bulnes,-33.54852499966833,-70.65349000028182,,0,,
PG959,,PG959-Nueva Oriente / esq. Yavar,-33.54978800028539,-70.65383600048845,,0,,
PG960,,PG960-Nueva Oriente / esq. Laura León Coloma,-33.55193300026251,-70.65432400018314,,0,,
PG961,,PG961-Nueva Oriente / esq. Los Aviadores,-33.554188000261085,-70.65483100007768,,0,,
PG299,,PG299-Av. San Francisco / esq. Alejandro Guzman,-33.55803799976384,-70.65585800019954,,0,,
PG300,,PG300-Av. San Francisco / esq. Florida,-33.55920500033541,-70.6561540002832,,0,,
PG301,,PG301-Av. San Francisco / esq. Los Peucos,-33.56183999979004,-70.65678700041829,,0,,
PG302,,PG302-Av. San Francisco / esq. Los Sauces,-33.56515400001399,-70.65768600049752,,0,,
PG303,,PG303-Av. San Francisco / esq. Santa Elena,-33.56703593581205,-70.65821236048772,,0,,
PG304,,PG304-Av. San Francisco / esq. Santa Eduviges,-33.568988766034295,-70.6587416649168,,0,,
PG305,,PG305-Av. San Francisco / esq. Psje.Baños Morales,-33.571669137287905,-70.65957533101407,,0,,
PG306,,PG306-Av. San Francisco / esq. Lo Martínez,-33.5735649998004,-70.66006299998317,,0,,
PG150,,PG150-Av. San Francisco / esq. General Carvajal,-33.57557805702625,-70.66071672504728,,0,,
PG151,,PG151-Av. San Francisco / esq. San Clemente,-33.57801276766026,-70.6613654203393,,0,,
PG152,,PG152-Av. San Francisco / esq. Sargento Rebolledo,-33.57995403278282,-70.66190159099871,,0,,
PG153,,PG153-Av. San Francisco / esq. Vecinar Sur,-33.581911999687975,-70.66243399963301,,0,,
PG887,,PG887-Av. San Francisco / esq. Avenida Lo Blanco,-33.58488999535256,-70.66323600259159,,0,,
PG1000,,PG1000-Avenida Lo Blanco / esq. General Silva,-33.584848717984976,-70.66452960050569,,0,,
PG1001,,PG1001-Avenida Lo Blanco / esq. Pablo VI,-33.584451176713756,-70.6665288422952,,0,,
PG1002,,PG1002-Avenida Lo Blanco / esq. Las Quintas,-33.58369699978571,-70.6703319995441,,0,,
PG1439,,PG1439-Avenida Lo Blanco / esq. Peñablanca,-33.583121999657955,-70.67315999948876,,0,,
PG1282,,PG1282-Parada 3 / (M) Hospital El Pino,-33.582463000112135,-70.67641799994674,,0,,
PG2049,,PG2049-Parada 6 / (M) Hospital El Pino,-33.581956441737496,-70.67784557705562,,0,,
PG1005,,PG1005-Calderón de La Barca / esq. Diego García,-33.58413199997319,-70.68129800006754,,0,,
PG1006,,PG1006-Calderón de La Barca / esq. Sancho de La Hoz,-33.5830470000412,-70.68401900016701,,0,,
PB1532,,PB1532-P. Sancho de La Hoz / esq. Bartolomé Díaz,-33.58480600033723,-70.68565200006381,,0,,
