trip_id,start_time,end_time,headway_secs,exact_times
I09-I-MS-B11,23:00:00,24:00:00,900,0
I09-R-MS-B02,05:30:00,06:30:00,900,0
I09-R-MS-B03,06:30:00,08:00:00,450,0
I09-R-MS-B04,08:00:00,09:30:00,415,0
I09-R-MS-B05,09:30:00,12:30:00,338,0
I09-R-MS-B06,12:30:00,14:00:00,338,0
I09-R-MS-B07,14:00:00,16:30:00,429,0
I09-R-MS-B08,16:30:00,18:30:00,480,0
I09-R-MS-B09,18:30:00,20:30:00,720,0
I09-R-MS-B10,20:30:00,23:00:00,692,0
I09-R-MS-B11,23:00:00,24:00:00,1200,0
J20-I-MS-B02,05:30:00,06:30:00,1200,0
J20-I-MS-B03,06:30:00,08:00:00,675,0
J20-I-MS-B04,08:00:00,09:30:00,675,0
J20-I-MS-B05,09:30:00,12:30:00,675,0
J20-I-MS-B06,12:30:00,14:00:00,675,0
J20-I-MS-B07,14:00:00,16:30:00,692,0
J20-I-MS-B08,16:30:00,18:30:00,720,0
J20-I-MS-B09,18:30:00,20:30:00,1200,0
J20-I-MS-B10,20:30:00,23:00:00,1500,0
502-I-MS-B02,05:30:00,06:30:00,900,0
502-I-MS-B03,06:30:00,08:00:00,600,0
502-I-MS-B04,08:00:00,09:30:00,491,0
502-I-MS-B05,09:30:00,12:30:00,432,0
502-I-MS-B06,12:30:00,14:00:00,450,0
502-I-MS-B07,14:00:00,16:30:00,529,0
502-I-MS-B08,16:30:00,18:30:00,600,0
502-I-MS-B09,18:30:00,20:30:00,900,0
502-I-MS-B10,20:30:00,23:00:00,1125,0
502-I-MS-B11,23:00:00,24:00:00,1800,0
502-R-MS-B00,00:00:00,01:00:00,1800,0
502-R-MS-B03,06:30:00,08:00:00,675,0
502-R-MS-B04,08:00:00,09:30:00,491,0
502-R-MS-B05,09:30:00,12:30:00,415,0
502-R-MS-B06,12:30:00,14:00:00,415,0
502-R-MS-B07,14:00:00,16:30:00,529,0
502-R-MS-B08,16:30:00,18:30:00,600,0
502-R-MS-B09,18:30:00,20:30:00,900,0
502-R-MS-B10,20:30:00,23:00:00,900,0
502-R-MS-B11,23:00:00,24:00:00,1200,0
511-I-MS-B00,00:00:00,01:00:00,1800,0
511-I-MS-B02,05:30:00,06:30:00,900,0
511-I-MS-B03,06:30:00,08:00:00,675,0
511-I-MS-B04,08:00:00,09:30:00,675,0
511-I-MS-B05,09:30:00,12:30:00,720,0
511-I-MS-B06,12:30:00,14:00:00,675,0
511-I-MS-B07,14:00:00,16:30:00,692,0
511-I-MS-B08,16:30:00,18:30:00,720,0
511-I-MS-B09,18:30:00,20:30:00,800,0
511-I-MS-B10,20:30:00,23:00:00,900,0
511-I-MS-B11,23:00:00,24:00:00,1800,0
511-R-MS-B00,00:00:00,01:00:00,1800,0
511-R-MS-B02,05:30:00,06:30:00,900,0
511-R-MS-B03,06:30:00,08:00:00,675,0
511-R-MS-B04,08:00:00,09:30:00,675,0
511-R-MS-B05,09:30:00,12:30:00,720,0
511-R-MS-B06,12:30:00,14:00:00,675,0
511-R-MS-B07,14:00:00,16:30:00,692,0
511-R-MS-B08,16:30:00,18:30:00,720,0
511-R-MS-B09,18:30:00,20:30:00,800,0
511-R-MS-B10,20:30:00,23:00:00,900,0
511-R-MS-B11,23:00:00,24:00:00,1800,0
J03-I-MS-B02,05:30:00,06:30:00,900,0
J03-I-MS-B03,06:30:00,08:00:00,675,0
J03-I-MS-B04,08:00:00,09:30:00,675,0
J03-I-MS-B05,09:30:00,12:30:00,540,0
J03-I-MS-B06,12:30:00,14:00:00,540,0
J03-I-MS-B07,14:00:00,16:30:00,692,0
J03-I-MS-B08,16:30:00,18:30:00,720,0
J03-I-MS-B09,18:30:00,20:30:00,1029,0
J03-I-MS-B10,20:30:00,23:00:00,1000,0
J03-I-MS-B11,23:00:00,24:00:00,1800,0
J04-I-MS-B02,05:30:00,06:30:00,1200,0
J04-I-MS-B03,06:30:00,08:00:00,675,0
J04-I-MS-B04,08:00:00,09:30:00,540,0
J04-I-MS-B05,09:30:00,12:30:00,432,0
J04-I-MS-B06,12:30:00,14:00:00,491,0
J04-I-MS-B07,14:00:00,16:30:00,529,0
J04-I-MS-B08,16:30:00,18:30:00,655,0
J04-I-MS-B09,18:30:00,20:30:00,1029,0
J04-I-MS-B10,20:30:00,23:00:00,1500,0
J04-I-MS-B11,23:00:00,24:00:00,1800,0
J04-R-MS-B02,05:30:00,06:30:00,900,0
J04-R-MS-B03,06:30:00,08:00:00,600,0
J04-R-MS-B04,08:00:00,09:30:00,491,0
J04-R-MS-B05,09:30:00,12:30:00,432,0
J04-R-MS-B06,12:30:00,14:00:00,450,0
J04-R-MS-B07,14:00:00,16:30:00,529,0
J04-R-MS-B08,16:30:00,18:30:00,655,0
J04-R-MS-B09,18:30:00,20:30:00,1029,0
J04-R-MS-B10,20:30:00,23:00:00,1500,0
J05-I-MS-B02,05:30:00,06:30:00,1200,0
J05-I-MS-B03,06:30:00,08:00:00,675,0
J05-I-MS-B04,08:00:00,09:30:00,675,0
J05-I-MS-B05,09:30:00,12:30:00,675,0
J05-I-MS-B06,12:30:00,14:00:00,675,0
J05-I-MS-B07,14:00:00,16:30:00,692,0
J05-I-MS-B08,16:30:00,18:30:00,720,0
J05-I-MS-B09,18:30:00,20:30:00,900,0
J05-I-MS-B10,20:30:00,23:00:00,1125,0
J05-I-MS-B11,23:00:00,24:00:00,1800,0
J13-I-MS-B00,00:00:00,01:00:00,1800,0
J13-I-MS-B02,05:30:00,06:30:00,900,0
J13-I-MS-B03,06:30:00,08:00:00,675,0
J13-I-MS-B04,08:00:00,09:30:00,675,0
J13-I-MS-B05,09:30:00,12:30:00,720,0
J13-I-MS-B06,12:30:00,14:00:00,675,0
J13-I-MS-B07,14:00:00,16:30:00,692,0
J13-I-MS-B08,16:30:00,18:30:00,720,0
J13-I-MS-B09,18:30:00,20:30:00,1029,0
J13-I-MS-B10,20:30:00,23:00:00,900,0
J13-I-MS-B11,23:00:00,24:00:00,1200,0
J13-R-MS-B02,05:30:00,06:30:00,720,0
J13-R-MS-B03,06:30:00,08:00:00,675,0
J13-R-MS-B04,08:00:00,09:30:00,675,0
J13-R-MS-B05,09:30:00,12:30:00,675,0
J13-R-MS-B06,12:30:00,14:00:00,675,0
J13-R-MS-B07,14:00:00,16:30:00,692,0
J13-R-MS-B08,16:30:00,18:30:00,720,0
J13-R-MS-B09,18:30:00,20:30:00,1029,0
J13-R-MS-B10,20:30:00,23:00:00,900,0
J13-R-MS-B11,23:00:00,24:00:00,1800,0
J13c-I-MS-B04,08:00:00,09:30:00,771,0
J13c-I-MS-B05,09:30:00,12:30:00,635,0
J13c-I-MS-B06,12:30:00,14:00:00,675,0
J13c-I-MS-B07,14:00:00,16:30:00,818,0
J13c-R-MS-B04,08:00:00,09:30:00,675,0
J13c-R-MS-B05,09:30:00,12:30:00,635,0
J13c-R-MS-B06,12:30:00,14:00:00,675,0
J13c-R-MS-B07,14:00:00,16:30:00,900,0
J15c-I-MS-B04,08:00:00,09:30:00,675,0
J15c-I-MS-B05,09:30:00,12:30:00,600,0
J15c-I-MS-B06,12:30:00,14:00:00,600,0
J15c-I-MS-B07,14:00:00,16:30:00,900,0
J15c-R-MS-B04,08:00:00,09:30:00,771,0
J15c-R-MS-B05,09:30:00,12:30:00,600,0
J15c-R-MS-B06,12:30:00,14:00:00,600,0
J15c-R-MS-B07,14:00:00,16:30:00,818,0
J16-I-MS-B02,05:30:00,06:30:00,1200,0
J16-I-MS-B03,06:30:00,08:00:00,771,0
J16-I-MS-B04,08:00:00,09:30:00,771,0
J16-I-MS-B05,09:30:00,12:30:00,771,0
J16-I-MS-B06,12:30:00,14:00:00,771,0
J16-I-MS-B07,14:00:00,16:30:00,750,0
J16-I-MS-B08,16:30:00,18:30:00,800,0
J16-I-MS-B09,18:30:00,20:30:00,1200,0
J16-I-MS-B10,20:30:00,23:00:00,1500,0
B06-I-MS-B02,05:30:00,06:30:00,1200,0
B06-I-MS-B03,06:30:00,08:00:00,675,0
B06-I-MS-B04,08:00:00,09:30:00,675,0
B06-I-MS-B05,09:30:00,12:30:00,675,0
B06-I-MS-B06,12:30:00,14:00:00,675,0
B06-I-MS-B07,14:00:00,16:30:00,692,0
B06-I-MS-B08,16:30:00,18:30:00,720,0
B06-I-MS-B09,18:30:00,20:30:00,900,0
B06-I-MS-B10,20:30:00,23:00:00,818,0
B06-I-MS-B11,23:00:00,24:00:00,1800,0
B06-R-MS-B02,05:30:00,06:30:00,1800,0
B06-R-MS-B03,06:30:00,08:00:00,675,0
B06-R-MS-B04,08:00:00,09:30:00,675,0
B06-R-MS-B05,09:30:00,12:30:00,675,0
B06-R-MS-B06,12:30:00,14:00:00,675,0
B06-R-MS-B07,14:00:00,16:30:00,692,0
B06-R-MS-B08,16:30:00,18:30:00,720,0
B06-R-MS-B09,18:30:00,20:30:00,1029,0
B06-R-MS-B10,20:30:00,23:00:00,900,0
B06-R-MS-B11,23:00:00,24:00:00,1800,0
116-I-MS-B02,05:30:00,06:30:00,1200,0
116-I-MS-B03,06:30:00,08:00:00,675,0
116-I-MS-B04,08:00:00,09:30:00,675,0
116-I-MS-B05,09:30:00,12:30:00,675,0
116-I-MS-B06,12:30:00,14:00:00,675,0
116-I-MS-B07,14:00:00,16:30:00,692,0
116-I-MS-B08,16:30:00,18:30:00,720,0
116-I-MS-B09,18:30:00,20:30:00,1200,0
116-I-MS-B10,20:30:00,23:00:00,1125,0
116-I-MS-B11,23:00:00,24:00:00,1200,0
B02N-I-MS-B00,00:00:00,01:00:00,1800,0
B02N-I-MS-B01,01:00:00,05:30:00,1800,0
B02N-I-MS-B11,23:00:00,24:00:00,1800,0
346N-R-MS-B00,00:00:00,01:00:00,1800,0
346N-R-MS-B01,01:00:00,05:30:00,1800,0
346N-I-MS-B00,00:00:00,01:00:00,1800,0
346N-I-MS-B01,01:00:00,05:30:00,1800,0
I08N-I-MS-B00,00:00:00,01:00:00,1800,0
I08N-I-MS-B01,01:00:00,05:30:00,1620,0
I08N-R-MS-B00,00:00:00,01:00:00,1800,0
I08N-R-MS-B01,01:00:00,05:30:00,1800,0
B31N-I-MS-B00,00:00:00,01:00:00,1800,0
B31N-I-MS-B01,01:00:00,05:30:00,1800,0
B31N-I-MS-B02,05:30:00,06:30:00,1800,0
B31N-I-MS-B03,06:30:00,08:00:00,5400,0
B31N-I-MS-B11,23:00:00,24:00:00,1800,0
I02-I-MS-B02,05:30:00,06:30:00,1200,0
I02-I-MS-B03,06:30:00,08:00:00,675,0
I02-I-MS-B04,08:00:00,09:30:00,675,0
I02-I-MS-B05,09:30:00,12:30:00,675,0
I02-I-MS-B06,12:30:00,14:00:00,675,0
I02-I-MS-B07,14:00:00,16:30:00,692,0
I02-I-MS-B08,16:30:00,18:30:00,720,0
I02-I-MS-B09,18:30:00,20:30:00,900,0
I02-I-MS-B10,20:30:00,23:00:00,1125,0
431c-R-MS-B04,08:00:00,09:30:00,900,0
431c-R-MS-B05,09:30:00,12:30:00,771,0
431c-R-MS-B06,12:30:00,14:00:00,771,0
431c-R-MS-B07,14:00:00,16:30:00,818,0
423-R-MS-B02,05:30:00,06:30:00,3600,0
423-R-MS-B03,06:30:00,08:00:00,675,0
423-R-MS-B04,08:00:00,09:30:00,675,0
423-R-MS-B05,09:30:00,12:30:00,600,0
423-R-MS-B06,12:30:00,14:00:00,600,0
423-R-MS-B07,14:00:00,16:30:00,692,0
423-R-MS-B08,16:30:00,18:30:00,720,0
423-R-MS-B09,18:30:00,20:30:00,1200,0
423-R-MS-B10,20:30:00,23:00:00,1800,0
423-R-MS-B11,23:00:00,24:00:00,1800,0
I02-R-MS-B02,05:30:00,06:30:00,1200,0
I02-R-MS-B03,06:30:00,08:00:00,675,0
I02-R-MS-B04,08:00:00,09:30:00,675,0
I02-R-MS-B05,09:30:00,12:30:00,675,0
I02-R-MS-B06,12:30:00,14:00:00,675,0
I02-R-MS-B07,14:00:00,16:30:00,692,0
I02-R-MS-B08,16:30:00,18:30:00,720,0
I02-R-MS-B09,18:30:00,20:30:00,900,0
I02-R-MS-B10,20:30:00,23:00:00,1125,0
I02-R-MS-B11,23:00:00,24:00:00,1800,0
I04-R-MS-B00,00:00:00,01:00:00,1800,0
I04-R-MS-B02,05:30:00,06:30:00,1200,0
I04-R-MS-B03,06:30:00,08:00:00,675,0
I04-R-MS-B04,08:00:00,09:30:00,600,0
I04-R-MS-B05,09:30:00,12:30:00,514,0
I04-R-MS-B06,12:30:00,14:00:00,540,0
I04-R-MS-B07,14:00:00,16:30:00,643,0
I04-R-MS-B08,16:30:00,18:30:00,720,0
I04-R-MS-B09,18:30:00,20:30:00,900,0
I04-R-MS-B10,20:30:00,23:00:00,1125,0
I04-R-MS-B11,23:00:00,24:00:00,1200,0
I01-R-MS-B00,00:00:00,01:00:00,1800,0
I01-R-MS-B02,05:30:00,06:30:00,1200,0
I01-R-MS-B04,08:00:00,09:30:00,675,0
I01-R-MS-B05,09:30:00,12:30:00,675,0
I01-R-MS-B06,12:30:00,14:00:00,675,0
I01-R-MS-B07,14:00:00,16:30:00,692,0
I01-R-MS-B08,16:30:00,18:30:00,720,0
I01-R-MS-B09,18:30:00,20:30:00,1200,0
I01-R-MS-B10,20:30:00,23:00:00,1125,0
I01-R-MS-B11,23:00:00,24:00:00,1800,0
109N-I-MS-B00,00:00:00,01:00:00,1800,0
109N-I-MS-B01,01:00:00,05:30:00,1800,0
I18-R-MS-B02,05:30:00,06:30:00,1200,0
I18-R-MS-B03,06:30:00,08:00:00,675,0
I18-R-MS-B04,08:00:00,09:30:00,675,0
I18-R-MS-B05,09:30:00,12:30:00,720,0
I18-R-MS-B06,12:30:00,14:00:00,675,0
I18-R-MS-B07,14:00:00,16:30:00,692,0
I18-R-MS-B08,16:30:00,18:30:00,720,0
I18-R-MS-B09,18:30:00,20:30:00,1200,0
I18-R-MS-B10,20:30:00,23:00:00,1125,0
I18-R-MS-B11,23:00:00,24:00:00,1800,0
118-R-MS-B02,05:30:00,06:30:00,900,0
118-R-MS-B03,06:30:00,08:00:00,771,0
118-R-MS-B04,08:00:00,09:30:00,675,0
118-R-MS-B05,09:30:00,12:30:00,540,0
118-R-MS-B06,12:30:00,14:00:00,540,0
118-R-MS-B07,14:00:00,16:30:00,692,0
118-R-MS-B08,16:30:00,18:30:00,900,0
118-R-MS-B09,18:30:00,20:30:00,1029,0
118-R-MS-B10,20:30:00,23:00:00,1125,0
118-R-MS-B11,23:00:00,24:00:00,1800,0
I05-R-MS-B02,05:30:00,06:30:00,1200,0
I05-R-MS-B03,06:30:00,08:00:00,675,0
I05-R-MS-B04,08:00:00,09:30:00,675,0
I05-R-MS-B05,09:30:00,12:30:00,720,0
I05-R-MS-B06,12:30:00,14:00:00,675,0
I05-R-MS-B07,14:00:00,16:30:00,692,0
I05-R-MS-B08,16:30:00,18:30:00,720,0
I05-R-MS-B09,18:30:00,20:30:00,900,0
I05-R-MS-B10,20:30:00,23:00:00,1125,0
I05-R-MS-B11,23:00:00,24:00:00,1800,0
H06-I-MS-B02,05:30:00,06:30:00,1200,0
H06-I-MS-B03,06:30:00,08:00:00,675,0
H06-I-MS-B04,08:00:00,09:30:00,675,0
H06-I-MS-B05,09:30:00,12:30:00,600,0
H06-I-MS-B06,12:30:00,14:00:00,600,0
H06-I-MS-B07,14:00:00,16:30:00,692,0
H06-I-MS-B08,16:30:00,18:30:00,720,0
H06-I-MS-B09,18:30:00,20:30:00,1200,0
H06-I-MS-B10,20:30:00,23:00:00,1125,0
C05-I-MS-B02,05:30:00,06:30:00,3600,0
C05-I-MS-B03,06:30:00,08:00:00,675,0
C05-I-MS-B04,08:00:00,09:30:00,600,0
C05-I-MS-B05,09:30:00,12:30:00,514,0
C05-I-MS-B06,12:30:00,14:00:00,540,0
C05-I-MS-B07,14:00:00,16:30:00,643,0
C05-I-MS-B08,16:30:00,18:30:00,720,0
C05-I-MS-B09,18:30:00,20:30:00,1200,0
C05-I-MS-B10,20:30:00,23:00:00,1125,0
C05-I-MS-B11,23:00:00,24:00:00,1800,0
C05-R-MS-B02,05:30:00,06:30:00,3600,0
C05-R-MS-B04,08:00:00,09:30:00,675,0
C05-R-MS-B05,09:30:00,12:30:00,540,0
C05-R-MS-B06,12:30:00,14:00:00,540,0
C05-R-MS-B07,14:00:00,16:30:00,692,0
C05-R-MS-B08,16:30:00,18:30:00,720,0
C05-R-MS-B09,18:30:00,20:30:00,1029,0
C05-R-MS-B10,20:30:00,23:00:00,900,0
C05-R-MS-B11,23:00:00,24:00:00,1800,0
C13-I-MS-B02,05:30:00,06:30:00,1800,0
C13-I-MS-B03,06:30:00,08:00:00,675,0
C13-I-MS-B04,08:00:00,09:30:00,675,0
C13-I-MS-B05,09:30:00,12:30:00,675,0
C13-I-MS-B06,12:30:00,14:00:00,675,0
C13-I-MS-B07,14:00:00,16:30:00,692,0
C13-I-MS-B08,16:30:00,18:30:00,720,0
C13-I-MS-B09,18:30:00,20:30:00,1029,0
C13-I-MS-B10,20:30:00,23:00:00,1800,0
C13-I-MS-B11,23:00:00,24:00:00,1800,0
C16-I-MS-B02,05:30:00,06:30:00,1800,0
C16-I-MS-B03,06:30:00,08:00:00,675,0
C16-I-MS-B04,08:00:00,09:30:00,675,0
C16-I-MS-B05,09:30:00,12:30:00,540,0
C16-I-MS-B06,12:30:00,14:00:00,540,0
C16-I-MS-B07,14:00:00,16:30:00,692,0
C16-I-MS-B08,16:30:00,18:30:00,720,0
C16-I-MS-B09,18:30:00,20:30:00,600,0
C16-I-MS-B10,20:30:00,23:00:00,900,0
C16-I-MS-B11,23:00:00,24:00:00,3600,0
426-R-MS-B00,00:00:00,01:00:00,1200,0
426-R-MS-B01,01:00:00,05:30:00,1800,0
426-R-MS-B02,05:30:00,06:30:00,900,0
426-R-MS-B03,06:30:00,08:00:00,600,0
426-R-MS-B04,08:00:00,09:30:00,600,0
426-R-MS-B05,09:30:00,12:30:00,514,0
426-R-MS-B06,12:30:00,14:00:00,540,0
426-R-MS-B07,14:00:00,16:30:00,562,0
426-R-MS-B08,16:30:00,18:30:00,720,0
426-R-MS-B09,18:30:00,20:30:00,1029,0
426-R-MS-B10,20:30:00,23:00:00,900,0
426-R-MS-B11,23:00:00,24:00:00,1200,0
C16-R-MS-B02,05:30:00,06:30:00,1800,0
C16-R-MS-B03,06:30:00,08:00:00,675,0
C16-R-MS-B04,08:00:00,09:30:00,675,0
C16-R-MS-B05,09:30:00,12:30:00,600,0
C16-R-MS-B06,12:30:00,14:00:00,600,0
C16-R-MS-B07,14:00:00,16:30:00,692,0
C16-R-MS-B08,16:30:00,18:30:00,720,0
C16-R-MS-B09,18:30:00,20:30:00,655,0
C16-R-MS-B10,20:30:00,23:00:00,1000,0
C16-R-MS-B11,23:00:00,24:00:00,1200,0
C01-R-MS-B00,00:00:00,01:00:00,1800,0
C01-R-MS-B02,05:30:00,06:30:00,900,0
C01-R-MS-B03,06:30:00,08:00:00,675,0
C01-R-MS-B04,08:00:00,09:30:00,540,0
C01-R-MS-B05,09:30:00,12:30:00,470,0
C01-R-MS-B06,12:30:00,14:00:00,491,0
C01-R-MS-B07,14:00:00,16:30:00,562,0
C01-R-MS-B08,16:30:00,18:30:00,655,0
C01-R-MS-B09,18:30:00,20:30:00,554,0
C01-R-MS-B10,20:30:00,23:00:00,600,0
C01-R-MS-B11,23:00:00,24:00:00,1200,0
406c-I-MS-B04,08:00:00,09:30:00,900,0
406c-I-MS-B05,09:30:00,12:30:00,720,0
406c-I-MS-B06,12:30:00,14:00:00,675,0
406c-I-MS-B07,14:00:00,16:30:00,900,0
F15-I-MS-B01,01:00:00,05:30:00,8100,0
F15-I-MS-B02,05:30:00,06:30:00,1200,0
F15-I-MS-B03,06:30:00,08:00:00,675,0
F15-I-MS-B04,08:00:00,09:30:00,675,0
F15-I-MS-B05,09:30:00,12:30:00,720,0
F15-I-MS-B06,12:30:00,14:00:00,675,0
F15-I-MS-B07,14:00:00,16:30:00,692,0
F15-I-MS-B08,16:30:00,18:30:00,720,0
F15-I-MS-B09,18:30:00,20:30:00,1200,0
F15-I-MS-B10,20:30:00,23:00:00,1125,0
F15-I-MS-B11,23:00:00,24:00:00,1800,0
205-R-MS-B00,00:00:00,01:00:00,1800,0
205-R-MS-B02,05:30:00,06:30:00,1200,0
205-R-MS-B03,06:30:00,08:00:00,675,0
205-R-MS-B04,08:00:00,09:30:00,540,0
205-R-MS-B05,09:30:00,12:30:00,450,0
205-R-MS-B06,12:30:00,14:00:00,450,0
205-R-MS-B07,14:00:00,16:30:00,562,0
205-R-MS-B08,16:30:00,18:30:00,655,0
205-R-MS-B09,18:30:00,20:30:00,800,0
205-R-MS-B10,20:30:00,23:00:00,900,0
205-R-MS-B11,23:00:00,24:00:00,1200,0
348-I-MS-B02,05:30:00,06:30:00,900,0
348-I-MS-B03,06:30:00,08:00:00,675,0
348-I-MS-B04,08:00:00,09:30:00,675,0
348-I-MS-B05,09:30:00,12:30:00,720,0
348-I-MS-B06,12:30:00,14:00:00,675,0
348-I-MS-B07,14:00:00,16:30:00,692,0
348-I-MS-B08,16:30:00,18:30:00,720,0
348-I-MS-B09,18:30:00,20:30:00,900,0
348-I-MS-B10,20:30:00,23:00:00,900,0
348-R-MS-B02,05:30:00,06:30:00,1200,0
348-R-MS-B03,06:30:00,08:00:00,675,0
348-R-MS-B04,08:00:00,09:30:00,675,0
348-R-MS-B05,09:30:00,12:30:00,675,0
348-R-MS-B06,12:30:00,14:00:00,675,0
348-R-MS-B07,14:00:00,16:30:00,692,0
348-R-MS-B08,16:30:00,18:30:00,720,0
348-R-MS-B09,18:30:00,20:30:00,900,0
348-R-MS-B10,20:30:00,23:00:00,900,0
348-R-MS-B11,23:00:00,24:00:00,1200,0
307c-I-MS-B02,05:30:00,06:30:00,3600,0
307c-I-MS-B03,06:30:00,08:00:00,540,0
307c-I-MS-B04,08:00:00,09:30:00,450,0
307c-I-MS-B05,09:30:00,12:30:00,386,0
307c-I-MS-B06,12:30:00,14:00:00,450,0
307c-I-MS-B07,14:00:00,16:30:00,474,0
307c-I-MS-B08,16:30:00,18:30:00,554,0
307c-I-MS-B09,18:30:00,20:30:00,1029,0
307c-I-MS-B10,20:30:00,23:00:00,1000,0
D02-I-MS-B02,05:30:00,06:30:00,1800,0
D02-I-MS-B03,06:30:00,08:00:00,675,0
D02-I-MS-B04,08:00:00,09:30:00,675,0
D02-I-MS-B05,09:30:00,12:30:00,675,0
D02-I-MS-B06,12:30:00,14:00:00,675,0
D02-I-MS-B07,14:00:00,16:30:00,692,0
D02-I-MS-B08,16:30:00,18:30:00,720,0
D02-I-MS-B09,18:30:00,20:30:00,1440,0
D02-I-MS-B10,20:30:00,23:00:00,1500,0
D02-I-MS-B11,23:00:00,24:00:00,1200,0
264N-R-MS-B00,00:00:00,01:00:00,1200,0
264N-R-MS-B01,01:00:00,05:30:00,1800,0
303-I-MS-B00,00:00:00,01:00:00,1800,0
303-I-MS-B01,01:00:00,05:30:00,1800,0
303-I-MS-B02,05:30:00,06:30:00,900,0
303-I-MS-B03,06:30:00,08:00:00,600,0
303-I-MS-B04,08:00:00,09:30:00,540,0
303-I-MS-B05,09:30:00,12:30:00,432,0
303-I-MS-B06,12:30:00,14:00:00,450,0
303-I-MS-B07,14:00:00,16:30:00,529,0
303-I-MS-B08,16:30:00,18:30:00,600,0
303-I-MS-B09,18:30:00,20:30:00,900,0
303-I-MS-B10,20:30:00,23:00:00,1125,0
303-I-MS-B11,23:00:00,24:00:00,1800,0
403-I-MS-B00,00:00:00,01:00:00,1800,0
403-I-MS-B01,01:00:00,05:30:00,1800,0
403-I-MS-B02,05:30:00,06:30:00,1200,0
403-I-MS-B04,08:00:00,09:30:00,600,0
403-I-MS-B05,09:30:00,12:30:00,514,0
403-I-MS-B06,12:30:00,14:00:00,540,0
403-I-MS-B07,14:00:00,16:30:00,643,0
403-I-MS-B08,16:30:00,18:30:00,720,0
403-I-MS-B09,18:30:00,20:30:00,900,0
403-I-MS-B10,20:30:00,23:00:00,1125,0
403-I-MS-B11,23:00:00,24:00:00,1200,0
F30N-R-MS-B00,00:00:00,01:00:00,1800,0
F30N-R-MS-B01,01:00:00,05:30:00,1800,0
F30N-R-MS-B02,05:30:00,06:30:00,1800,0
F30N-R-MS-B03,06:30:00,08:00:00,1800,0
F30N-R-MS-B04,08:00:00,09:30:00,5400,0
314-I-MS-B01,01:00:00,05:30:00,16200,0
314-I-MS-B02,05:30:00,06:30:00,1200,0
314-I-MS-B03,06:30:00,08:00:00,675,0
314-I-MS-B04,08:00:00,09:30:00,675,0
314-I-MS-B05,09:30:00,12:30:00,540,0
314-I-MS-B06,12:30:00,14:00:00,540,0
314-I-MS-B07,14:00:00,16:30:00,692,0
314-I-MS-B08,16:30:00,18:30:00,720,0
314-I-MS-B09,18:30:00,20:30:00,900,0
314-I-MS-B10,20:30:00,23:00:00,1125,0
314-I-MS-B11,23:00:00,24:00:00,1800,0
307-I-MS-B01,01:00:00,05:30:00,16200,0
307-I-MS-B02,05:30:00,06:30:00,1200,0
307-I-MS-B03,06:30:00,08:00:00,600,0
307-I-MS-B04,08:00:00,09:30:00,540,0
307-I-MS-B05,09:30:00,12:30:00,432,0
307-I-MS-B06,12:30:00,14:00:00,450,0
307-I-MS-B07,14:00:00,16:30:00,529,0
307-I-MS-B08,16:30:00,18:30:00,600,0
307-I-MS-B09,18:30:00,20:30:00,1029,0
307-I-MS-B10,20:30:00,23:00:00,1125,0
307-I-MS-B11,23:00:00,24:00:00,1800,0
541N-I-MS-B00,00:00:00,01:00:00,1800,0
541N-I-MS-B01,01:00:00,05:30:00,1800,0
406-I-MS-B02,05:30:00,06:30:00,720,0
406-I-MS-B03,06:30:00,08:00:00,600,0
406-I-MS-B04,08:00:00,09:30:00,450,0
406-I-MS-B05,09:30:00,12:30:00,386,0
406-I-MS-B06,12:30:00,14:00:00,415,0
406-I-MS-B07,14:00:00,16:30:00,429,0
406-I-MS-B08,16:30:00,18:30:00,600,0
406-I-MS-B09,18:30:00,20:30:00,1029,0
406-I-MS-B10,20:30:00,23:00:00,1500,0
426-I-MS-B00,00:00:00,01:00:00,1800,0
426-I-MS-B01,01:00:00,05:30:00,1620,0
426-I-MS-B02,05:30:00,06:30:00,600,0
426-I-MS-B03,06:30:00,08:00:00,540,0
426-I-MS-B04,08:00:00,09:30:00,600,0
426-I-MS-B05,09:30:00,12:30:00,491,0
426-I-MS-B06,12:30:00,14:00:00,491,0
426-I-MS-B07,14:00:00,16:30:00,600,0
426-I-MS-B08,16:30:00,18:30:00,720,0
426-I-MS-B09,18:30:00,20:30:00,1029,0
426-I-MS-B10,20:30:00,23:00:00,1000,0
426-I-MS-B11,23:00:00,24:00:00,1800,0
513-I-MS-B00,00:00:00,01:00:00,1200,0
513-I-MS-B01,01:00:00,05:30:00,1800,0
513-I-MS-B02,05:30:00,06:30:00,900,0
513-I-MS-B03,06:30:00,08:00:00,675,0
513-I-MS-B04,08:00:00,09:30:00,600,0
513-I-MS-B05,09:30:00,12:30:00,514,0
513-I-MS-B06,12:30:00,14:00:00,540,0
513-I-MS-B07,14:00:00,16:30:00,643,0
513-I-MS-B08,16:30:00,18:30:00,720,0
513-I-MS-B09,18:30:00,20:30:00,1029,0
513-I-MS-B10,20:30:00,23:00:00,1125,0
513-I-MS-B11,23:00:00,24:00:00,1200,0
405-I-MS-B00,00:00:00,01:00:00,1800,0
405-I-MS-B01,01:00:00,05:30:00,1800,0
405-I-MS-B02,05:30:00,06:30:00,600,0
405-I-MS-B03,06:30:00,08:00:00,600,0
405-I-MS-B04,08:00:00,09:30:00,540,0
405-I-MS-B05,09:30:00,12:30:00,491,0
